时间,开盘价,最高价,最低价,收盘价,成交量,信号类型,置信度,描述,张力,加速度,DXY燃料,量能比率,价格vsEMA%,V7.0.5通过,过滤原因,交易方向,V705执行动作,Unnamed: 18,黄金信号,黄金信号_新
2025/10/1 16:00,117423.73,118199.0,116724.56,117439.53,3814.32316,BEARISH_SINGULARITY,0.7,奇点看空,0.9213777941936632,-0.070144232,0.005228871,1.4268999300460412,2.9912626202935244,True,,做多(反向),做多(反向),,继续持空,继续持多
2025/10/1 20:00,117439.53,118649.1,117163.25,118594.99,2446.79084,BEARISH_SINGULARITY,0.7,奇点看空,0.8350401681434115,-0.060398706,0.005228871,0.8969065053352752,3.609416068955319,True,,做多(反向),做多(反向),,继续持空,继续持多
2025/10/2 0:00,118594.99,119456.92,118368.05,118733.99,4187.34775,BEARISH_SINGULARITY,0.7,奇点看空,0.758034165,-0.055216729,-0.20733261,1.4556526703061958,3.363581430149296,True,,做多(反向),做多(反向),,继续持空,继续持多
2025/10/2 4:00,118733.99,118930.29,118279.31,118489.76,1772.36438,BEARISH_SINGULARITY,0.7,奇点看空,0.7421820649532164,-0.056198138,-0.20733261,0.6264832229402423,2.8423457976991173,True,,做多(反向),做多(反向),,继续持空,继续持多
2025/10/2 8:00,118489.76,118926.49,118354.61,118765.73,1460.00845,BEARISH_SINGULARITY,0.7,奇点看空,0.7787053326831479,-0.063765136,-0.20733261,0.5238269893064658,2.780200170005313,True,,做多(反向),做多(反向),,继续持空,继续持多
2025/10/2 12:00,118765.72,119910.79,118516.39,119910.78,5099.16626,BEARISH_SINGULARITY,0.7,奇点看空,0.8188377680495513,-0.07406964,-0.20733261,1.728187507,3.399764054661556,True,,做多(反向),做多(反向),,继续持空,继续持多
2025/10/2 16:00,119910.78,121022.07,119359.63,120836.49,4869.11141,BEARISH_SINGULARITY,0.7,奇点看空,0.8276487727060601,-0.081075123,-0.20733261,1.5769228133114217,3.7830736598385326,True,,做多(反向),做多(反向),,继续持空,继续持多
2025/10/2 20:00,120836.49,120914.0,120072.46,120529.35,2282.83678,BEARISH_SINGULARITY,0.7,奇点看空,0.81557094,-0.084710306,-0.20733261,0.7742020968685157,3.173473711,True,,做多(反向),做多(反向),,继续持空,继续持多
2025/10/3 0:00,120529.35,120550.9,119820.0,120225.89,2268.65523,BEARISH_SINGULARITY,0.9,强奇点看空,0.80620496,-0.088555945,0.4916139186254188,0.7752788697193159,2.6289196226364537,True,,做多(反向),做多(反向),,继续持空,继续持多
2025/10/3 4:00,120225.88,120324.53,119610.59,119640.21,2293.91523,BEARISH_SINGULARITY,0.9,强奇点看空,0.7944862382611341,-0.089035688,0.4916139186254188,0.773482447,1.922307162467383,True,,做多(反向),做多(反向),,继续持空,继续持多
2025/10/3 8:00,119640.22,120515.89,119248.3,120334.5,3467.40526,BEARISH_SINGULARITY,0.9,强奇点看空,0.770006404,-0.087800495,0.4916139186254188,1.1502998488343943,2.2689381381843785,True,,做多(反向),做多(反向),,继续持空,继续持多
2025/10/3 12:00,120334.51,122366.0,119881.24,122258.05,4929.42106,BEARISH_SINGULARITY,0.9,强奇点看空,0.6906620363647622,-0.080717177,0.4916139186254188,1.5676431566364253,3.5188453753540814,True,,做多(反向),做多(反向),,继续持空,继续持多
2025/10/3 16:00,122258.04,123894.99,121466.25,122660.99,9447.66952,BEARISH_SINGULARITY,0.9,强奇点看空,0.5514164174918461,-0.064907801,0.4916139186254188,2.720007810795217,3.479611243593237,True,,做多(反向),做多(反向),,继续持空,继续持多
2025/10/3 20:00,122661.0,122734.92,121999.33,122232.0,1529.2617,BEARISH_SINGULARITY,0.9,强奇点看空,0.4194355133356947,-0.047209908,0.4916139186254188,0.4487472114253196,2.8124303645573185,True,,做多(反向),做多(反向),,继续持空,继续持多
2025/10/4 4:00,122243.99,122800.0,122219.3,122324.08,1516.17531,OSCILLATION,0.8,系统平衡,0.2269517151526755,-0.019297722,0.4916139186254188,0.4533318186545664,2.359213427,False,系统平衡震荡，无明显趋势,不交易,观望(震荡不开仓),,继续持空,观望(震荡不开仓)
2025/10/4 8:00,122324.08,122539.83,121962.81,121973.26,1268.73633,OSCILLATION,0.8,系统平衡,0.17737974,-0.009101982,0.4916139186254188,0.3837882504489875,1.865253543028218,False,系统平衡震荡，无明显趋势,不交易,观望(震荡不开仓),,继续持空,观望(震荡不开仓)
2025/10/4 12:00,121973.26,122509.52,121698.88,121791.31,1464.05666,OSCILLATION,0.8,系统平衡,0.1677596147333371,-0.003815075,0.4916139186254188,0.4464669591498293,1.547602483066689,False,系统平衡震荡，无明显趋势,不交易,观望(震荡不开仓),,继续持空,观望(震荡不开仓)
2025/10/4 16:00,121791.31,121964.95,121510.0,121959.25,1443.23464,OSCILLATION,0.8,系统平衡,0.1756349793554783,-0.003289433,0.4916139186254188,0.4669951709549891,1.524451424806195,False,系统平衡震荡，无明显趋势,不交易,观望(震荡不开仓),,继续持空,观望(震荡不开仓)
2025/10/4 20:00,121959.25,122410.0,121871.01,122391.0,785.38664,OSCILLATION,0.8,系统平衡,0.1750330689567989,-0.005347199,0.4916139186254188,0.2704665053423146,1.701392069226518,False,系统平衡震荡，无明显趋势,不交易,观望(震荡不开仓),,继续持空,观望(震荡不开仓)
2025/10/5 0:00,122390.99,124362.28,122136.0,123776.22,4212.02615,OSCILLATION,0.8,系统平衡,0.1666044122185861,-0.006573017,0.4916139186254188,1.4406456119510238,2.573793653728224,False,系统平衡震荡，无明显趋势,不交易,观望(震荡不开仓),,继续持空,观望(震荡不开仓)
2025/10/5 4:00,123776.23,125708.42,123734.0,124713.63,7342.549203,OSCILLATION,0.8,系统平衡,0.1334952614213388,-0.005538498,0.4916139186254188,2.3173615880009613,3.021878123769868,False,系统平衡震荡，无明显趋势,不交易,观望(震荡不开仓),,继续持空,观望(震荡不开仓)
2025/10/5 8:00,124713.63,124838.37,122520.24,123464.64,4455.30964,OSCILLATION,0.8,系统平衡,0.083834573,-0.00382538,0.4916139186254188,1.4002070925128438,1.797185741285653,False,系统平衡震荡，无明显趋势,不交易,观望(震荡不开仓),,继续持空,观望(震荡不开仓)
2025/10/5 12:00,123464.64,123464.65,122675.0,122803.17,2233.09004,OSCILLATION,0.8,系统平衡,0.055260765,-0.004240954,0.4916139186254188,0.6967672597738956,1.131232817964615,False,系统平衡震荡，无明显趋势,不交易,观望(震荡不开仓),,继续持空,观望(震荡不开仓)
2025/10/5 16:00,122803.17,123464.0,122301.63,122591.79,2386.1605,OSCILLATION,0.8,系统平衡,0.026784435,-0.004040986,0.4916139186254188,0.7339238342870849,0.8652100590202574,False,系统平衡震荡，无明显趋势,不交易,观望(震荡不开仓),,继续持空,观望(震荡不开仓)
2025/10/5 20:00,122591.8,123548.83,122473.62,123482.31,1413.96202,OSCILLATION,0.8,系统平衡,-0.017580204,-0.001933216,0.4916139186254188,0.4610279137874591,1.4435275460867665,False,系统平衡震荡，无明显趋势,不交易,观望(震荡不开仓),,继续持空,观望(震荡不开仓)
2025/10/6 0:00,123482.32,124358.46,123084.0,123839.09,3025.28443,OSCILLATION,0.8,系统平衡,-0.095361322,0.004091582,-0.425926913,1.0169755936496172,1.5686426290161783,False,系统平衡震荡，无明显趋势,不交易,观望(震荡不开仓),,继续持空,观望(震荡不开仓)
2025/10/6 4:00,123839.09,124165.56,123280.49,123390.47,2210.62835,OSCILLATION,0.8,系统平衡,-0.181749297,0.012261615,-0.425926913,0.744024892,1.0851064521109022,False,系统平衡震荡，无明显趋势,不交易,观望(震荡不开仓),,继续持空,观望(震荡不开仓)
2025/10/6 8:00,123390.47,124531.66,123390.46,124215.0,2768.21181,OSCILLATION,0.8,系统平衡,-0.254660374,0.019968848,-0.425926913,0.9239220199335616,1.5902444387512076,False,系统平衡震荡，无明显趋势,不交易,观望(震荡不开仓),,继续持空,观望(震荡不开仓)
2025/10/6 16:00,125000.0,126199.63,124800.0,125410.81,4722.172353,BULLISH_SINGULARITY,0.6,奇点看涨,-0.390677685,0.035928778,-0.425926913,1.4884326734496307,2.1220310655648333,False,量能放大,做空(反向),被过滤-不执行,,继续持空,
2025/10/6 20:00,125410.8,125534.0,124511.15,124658.54,2200.63705,BULLISH_SINGULARITY,0.6,奇点看涨,-0.437789108,0.040986283,-0.425926913,0.7248137989961472,1.363739209093396,True,,做空(反向),做空(反向),,继续持空,多平/反空
2025/10/7 0:00,124658.54,125082.27,124101.26,124329.74,1773.60979,BULLISH_SINGULARITY,0.6,奇点看涨,-0.45986687,0.041719382,-0.016661908,0.6686714772110123,0.9909296880156406,True,,做空(反向),做空(反向),,继续持空,继续持空
2025/10/7 4:00,124329.74,124654.47,123567.6,123667.99,2455.2259,BULLISH_SINGULARITY,0.6,奇点看涨,-0.471241692,0.041122091,-0.016661908,0.9097686839223856,0.410043286,True,,做空(反向),做空(反向),,继续持空,继续持空
2025/10/7 8:00,123668.0,124509.6,123322.9,124453.38,2444.73415,BULLISH_SINGULARITY,0.6,奇点看涨,-0.478593248,0.039965076,-0.016661908,0.8940515484116474,0.9469983873452312,True,,做空(反向),做空(反向),,空平/反多,继续持空
2025/10/7 12:00,124453.37,125126.0,121172.89,121846.01,7360.01455,BULLISH_SINGULARITY,0.6,奇点看涨,-0.507004745,0.042520546,-0.016661908,2.431747306690877,-1.057847493,False,量能放大,做空(反向),被过滤-不执行,,空平/反多,
2025/10/7 16:00,121846.01,122084.14,120574.94,121637.17,5726.896,BULLISH_SINGULARITY,0.6,奇点看涨,-0.505776674,0.04273084,-0.016661908,1.7623689932981763,-1.111832562,False,量能放大,做空(反向),被过滤-不执行,,继续持多,
2025/10/7 20:00,121637.18,122292.62,121258.08,121332.95,1873.51346,BULLISH_SINGULARITY,0.6,奇点看涨,-0.535466072,0.047500433,-0.016661908,0.5729369045228989,-1.23130668,True,,做空(反向),做空(反向),,继续持多,继续持空
2025/10/8 0:00,121332.96,122229.66,121200.0,121374.75,2406.76826,BULLISH_SINGULARITY,0.6,奇点看涨,-0.597986028,0.056653737,-0.059089839,0.725324812,-1.084490136,True,,做空(反向),做空(反向),,继续持多,继续持空
2025/10/8 4:00,121374.76,121910.24,121066.14,121597.06,2670.85944,BULLISH_SINGULARITY,0.6,奇点看涨,-0.691180582,0.07043968,-0.059089839,0.7826769111610912,-0.817990058,True,,做空(反向),做空(反向),,继续持多,继续持空
2025/10/8 8:00,121597.05,123200.0,121524.01,122884.14,3408.74044,BULLISH_SINGULARITY,0.6,奇点看涨,-0.808628571,0.086928513,-0.059089839,1.010804880083144,0.2097057577361085,False,量能放大,做空(反向),被过滤-不执行,,继续持多,
2025/10/8 12:00,122884.14,123350.0,121649.68,122189.72,3373.3683,BULLISH_SINGULARITY,0.6,奇点看涨,-0.955811946,0.1054539530519329,-0.059089839,1.0628651665983582,-0.322730229,False,量能放大,做空(反向),被过滤-不执行,,继续持多,
2025/10/8 16:00,122189.72,124197.25,122110.08,123450.0,3795.53021,BULLISH_SINGULARITY,0.6,奇点看涨,-1.070423782,0.1181824127412983,-0.059089839,1.2084384978097278,0.6377486072358924,False,量能放大,做空(反向),被过滤-不执行,,继续持多,
2025/10/8 20:00,123450.01,123737.0,122794.4,123306.0,1357.35135,BULLISH_SINGULARITY,0.6,奇点看涨,-1.182053698,0.1280757260986059,-0.059089839,0.4382697702109335,0.4705671459445507,True,,做空(反向),做空(反向),,继续持多,继续持空
2025/10/9 0:00,123306.01,123348.32,121475.98,122038.01,2319.17839,BULLISH_SINGULARITY,0.6,奇点看涨,-1.211819867,0.1302992337869932,-0.023729655,0.7496409177858124,-0.509291684,True,,做空(反向),做空(反向),,继续持多,继续持空
2025/10/9 4:00,122038.01,122264.0,121724.71,121906.1,1451.1479,BULLISH_SINGULARITY,0.6,奇点看涨,-1.177529809,0.1194343633220897,-0.023729655,0.4687808666094385,-0.558412754,True,,做空(反向),做空(反向),,继续持多,继续持空
2025/10/9 8:00,121906.09,122833.02,121145.49,122737.57,2689.44106,BULLISH_SINGULARITY,0.6,奇点看涨,-1.126503661,0.1022262412636256,-0.023729655,0.8735394094876858,0.1084109429318103,True,,做空(反向),做空(反向),,继续持多,继续持空
2025/10/9 12:00,122737.56,123762.94,120673.99,121147.14,6566.062,BULLISH_SINGULARITY,0.6,奇点看涨,-1.083850225,0.085227382,-0.023729655,1.991793342497357,-1.076791976,False,量能放大,做空(反向),被过滤-不执行,,继续持多,
2025/10/9 16:00,121147.15,121481.9,119651.47,120951.72,6174.05969,BULLISH_SINGULARITY,0.6,奇点看涨,-1.027349638,0.064472581,-0.023729655,1.7808844445239271,-1.119932852,False,量能放大,做空(反向),被过滤-不执行,,继续持多,
2025/10/9 20:00,120951.72,121900.0,120838.0,121662.4,2359.47103,BULLISH_SINGULARITY,0.6,奇点看涨,-1.006454235,0.050801425,-0.023729655,0.7029685281033357,-0.487862779,True,,做空(反向),做空(反向),,继续持多,继续持空
2025/10/10 0:00,121662.41,121874.13,120900.0,121026.01,2094.68145,BULLISH_SINGULARITY,0.95,超强奇点看涨,-1.06642681,0.048676451,0.2334909150241095,0.649500634,-0.913229436,True,,做空(反向),做空(反向),,继续持多,继续持空
2025/10/10 4:00,121026.0,121754.34,120855.41,120932.05,2566.54979,BULLISH_SINGULARITY,0.95,超强奇点看涨,-1.150533325,0.056367174,0.2334909150241095,0.7913243256902585,-0.896701606,True,,做空(反向),做空(反向),,继续持多,继续持空
2025/10/10 8:00,120932.05,121777.07,120916.44,121554.55,1553.83694,BULLISH_SINGULARITY,0.95,超强奇点看涨,-1.259380939,0.074242897,0.2334909150241095,0.4807111226382789,-0.349878562,True,,做空(反向),做空(反向),,继续持多,继续持空
2025/10/10 12:00,121554.55,122550.0,118500.0,119018.98,7767.59253,BULLISH_SINGULARITY,0.95,超强奇点看涨,-1.36508711,0.1015107488727116,0.2334909150241095,2.220587500178642,-2.202337558,False,量能放大,做空(反向),被过滤-不执行,,继续持多,
2025/10/10 16:00,119018.99,119456.28,115952.47,116661.5,8454.54427,BULLISH_SINGULARITY,0.95,超强奇点看涨,-1.373680971,0.1212508034475714,0.2334909150241095,2.225770172359241,-3.760062112,False,量能放大,做空(反向),被过滤-不执行,,继续持多,
2025/10/10 20:00,116661.5,117214.64,102000.0,112774.5,41734.73429,BULLISH_SINGULARITY,0.95,超强奇点看涨,-1.293266126,0.133120237,0.2334909150241095,7.564454920395598,-6.345254104,False,量能放大,做空(反向),被过滤-不执行,,继续持多,
2025/10/11 0:00,112774.49,113322.39,111019.43,112300.01,11533.52669,BULLISH_SINGULARITY,0.95,超强奇点看涨,-1.119613827,0.1298791320923117,0.2334909150241095,1.985954647165604,-6.13684983,False,量能放大,做空(反向),被过滤-不执行,,继续持多,
2025/10/11 4:00,112300.0,112991.16,110090.29,110384.61,7142.76272,BULLISH_SINGULARITY,0.95,超强奇点看涨,-0.97951604,0.1244645073790988,0.2334909150241095,1.176536082615425,-7.052831248,False,量能放大,做空(反向),被过滤-不执行,,继续持多,
2025/10/11 8:00,110384.6,112359.67,110162.23,112280.0,5929.13992,BULLISH_SINGULARITY,0.95,超强奇点看涨,-0.846765629,0.1137433210108438,0.2334909150241095,0.9490983771030372,-4.962947658,True,,做空(反向),做空(反向),,继续持多,继续持空
2025/10/11 12:00,112280.01,112500.0,111793.2,111793.2,3681.24351,BULLISH_SINGULARITY,0.95,超强奇点看涨,-0.814689498,0.1098835188184194,0.2334909150241095,0.5845425843928906,-4.888107977,True,,做空(反向),做空(反向),,继续持多,继续持空
2025/10/11 16:00,111793.21,112185.53,110865.82,111178.31,3138.91159,BULLISH_SINGULARITY,0.95,超强奇点看涨,-0.796586483,0.1046848173917238,0.2334909150241095,0.4994960738710856,-4.921251875,True,,做空(反向),做空(反向),,继续持多,继续持空
2025/10/11 20:00,111178.3,111368.29,109561.59,110644.4,4022.93209,BULLISH_SINGULARITY,0.95,超强奇点看涨,-0.780148348,0.098894859,0.2334909150241095,0.636878998,-4.89072035,True,,做空(反向),做空(反向),,继续持多,继续持空
2025/10/12 0:00,110644.4,111368.14,109565.06,110676.0,4785.58424,BULLISH_SINGULARITY,0.95,超强奇点看涨,-0.76137749,0.092726141,0.2334909150241095,0.7517249172673295,-4.420838397,True,,做空(反向),做空(反向),,继续持多,继续持空
2025/10/12 4:00,110676.0,112125.51,110617.1,111525.2,2731.29761,BULLISH_SINGULARITY,0.95,超强奇点看涨,-0.746996654,0.086881661,0.2334909150241095,0.4244549640511518,-3.348044043,True,,做空(反向),做空(反向),,继续持多,继续持空
2025/10/12 8:00,111525.19,112133.33,111139.87,111848.36,2810.82095,BULLISH_SINGULARITY,0.95,超强奇点看涨,-0.746930066,0.081957497,0.2334909150241095,0.4351508726136527,-2.783926984,True,,做空(反向),做空(反向),,继续持多,继续持空
2025/10/12 12:00,111848.35,113745.84,111177.75,113198.2,9020.41664,BULLISH_SINGULARITY,0.95,超强奇点看涨,-0.725870892,0.078406463,0.2334909150241095,1.3191831453181384,-1.459517594,False,量能放大,做空(反向),被过滤-不执行,,继续持多,
2025/10/12 16:00,113198.2,114700.0,113198.2,114342.28,6635.34892,BULLISH_SINGULARITY,0.95,超强奇点看涨,-0.693044977,0.074422502,0.2334909150241095,0.9431674584410836,-0.419615968,True,,做空(反向),做空(反向),,继续持多,继续持空
2025/10/12 20:00,114342.28,115770.0,114217.75,114958.8,6271.83436,BULLISH_SINGULARITY,0.95,超强奇点看涨,-0.642071521,0.067808184,0.2334909150241095,0.8933645906755225,0.1061254376625061,True,,做空(反向),做空(反向),,继续持多,继续持空
2025/10/13 0:00,114958.81,115963.81,114619.45,114821.12,4123.60858,BULLISH_SINGULARITY,0.95,超强奇点看涨,-0.560083937,0.058239034,0.2334909150241095,0.5960744735979285,-0.012455395,True,,做空(反向),做空(反向),,多平/反空,继续持空
2025/10/13 4:00,114821.13,115554.83,114398.24,115399.67,3437.01313,BULLISH_SINGULARITY,0.95,超强奇点看涨,-0.440890273,0.044680101,0.2334909150241095,0.492986568,0.4443491445224154,True,,做空(反向),做空(反向),,继续持空,继续持空
2025/10/13 12:00,114180.0,115530.0,113800.01,114312.1,5538.12887,OSCILLATION,0.8,系统平衡,-0.141207981,0.009692102,0.2334909150241095,0.7645434662320792,-0.401658558,False,系统平衡震荡，无明显趋势,不交易,观望(震荡不开仓),,继续持空,观望(震荡不开仓)
2025/10/13 16:00,114312.09,115891.3,114215.79,115792.84,3368.92301,OSCILLATION,0.8,系统平衡,0.006198056,-0.009039085,0.2334909150241095,0.4593279401818875,0.8031895492231926,False,系统平衡震荡，无明显趋势,不交易,观望(震荡不开仓),,继续持空,观望(震荡不开仓)
2025/10/14 8:00,111724.41,112140.0,110012.24,111313.98,5281.83478,BEARISH_SINGULARITY,0.7,奇点看空,0.3693179652819656,-0.05491968,-0.02846798,1.1267612355125112,-2.505391613,True,,做多(反向),做多(反向),,继续持空,空平/反多
2025/10/14 12:00,111313.98,112943.82,109866.0,112900.43,7186.98731,BEARISH_SINGULARITY,0.7,奇点看空,0.3891912048094917,-0.0560942,-0.02846798,1.5324600014298515,-1.010694032,True,,做多(反向),做多(反向),,空平/反多,继续持多
2025/10/14 16:00,112900.44,113544.53,111692.31,112613.7,7436.01163,BEARISH_SINGULARITY,0.7,奇点看空,0.3517483674698205,-0.049494507,-0.02846798,1.5604890114646752,-1.143269089,True,,做多(反向),做多(反向),,多平/反空,继续持多
2025/10/15 4:00,112024.3,112680.0,111746.76,112584.5,3442.20374,OSCILLATION,0.8,系统平衡,0.2311975600001379,-0.01681338,0.3079657901673157,0.7351081662723918,-0.856412939,False,系统平衡震荡，无明显趋势,不交易,观望(震荡不开仓),,继续持空,观望(震荡不开仓)
2025/10/15 8:00,112584.49,113520.88,111693.26,111905.73,3699.08334,OSCILLATION,0.8,系统平衡,0.2255034387778418,-0.008499121,0.3079657901673157,0.7992390978763306,-1.317482215,False,系统平衡震荡，无明显趋势,不交易,观望(震荡不开仓),,继续持空,观望(震荡不开仓)
2025/10/15 12:00,111905.72,112238.41,110400.0,110798.01,6590.50038,OSCILLATION,0.8,系统平衡,0.2613389385876997,-0.005383576,0.3079657901673157,1.3669787593038742,-2.080349744,False,系统平衡震荡，无明显趋势,不交易,观望(震荡不开仓),,继续持空,观望(震荡不开仓)
2025/10/15 16:00,110798.01,111557.7,110164.0,111271.73,3317.74779,OSCILLATION,0.8,系统平衡,0.3224437235277709,-0.009148142,0.3079657901673157,0.6845568670096801,-1.505818249,False,系统平衡震荡，无明显趋势,不交易,观望(震荡不开仓),,继续持空,观望(震荡不开仓)
2025/10/15 20:00,111271.73,111556.27,110500.0,110763.28,2410.40374,OSCILLATION,0.8,系统平衡,0.3946039514398194,-0.014883984,0.3079657901673157,0.5337401703158565,-1.772909958,False,系统平衡震荡，无明显趋势,不交易,观望(震荡不开仓),,继续持空,观望(震荡不开仓)
2025/10/16 0:00,110763.28,111867.17,110361.0,111329.48,2715.42468,BEARISH_SINGULARITY,0.7,奇点看空,0.4882893940587329,-0.024293145,-0.107437357,0.6285609449878707,-1.15115785,True,,做多(反向),做多(反向),,继续持空,继续持多
2025/10/16 4:00,111329.48,111773.7,110553.19,110584.2,3097.1426,BEARISH_SINGULARITY,0.7,奇点看空,0.5812725142867247,-0.035076215,-0.107437357,0.7442672541105334,-1.643068788,True,,做多(反向),做多(反向),,空平/反多,继续持多
2025/10/16 8:00,110584.21,111728.7,109635.15,111404.72,5282.11808,BEARISH_SINGULARITY,0.7,奇点看空,0.6636048957447869,-0.048708736,-0.107437357,1.2519072423131905,-0.827014386,True,,做多(反向),做多(反向),,继续持多,继续持多
2025/10/16 12:00,111404.73,111982.45,108361.69,108549.21,8252.81169,BEARISH_SINGULARITY,0.7,奇点看空,0.7098983739396124,-0.059605798,-0.107437357,1.8503868433506048,-3.05795662,True,,做多(反向),做多(反向),,继续持多,继续持多
2025/10/16 16:00,108549.21,109254.0,107577.57,108197.66,8255.26892,BEARISH_SINGULARITY,0.7,奇点看空,0.7614065754335562,-0.071252742,-0.107437357,1.7773268113938387,-3.060609263,True,,做多(反向),做多(反向),,继续持多,继续持多
2025/10/16 20:00,108197.67,108500.0,107427.0,108194.28,2254.40655,BEARISH_SINGULARITY,0.7,奇点看空,0.7691370742308379,-0.077500105,-0.107437357,0.5031505085765907,-2.779973828,True,,做多(反向),做多(反向),,继续持多,继续持多
2025/10/17 0:00,108194.27,109240.0,107934.4,109176.74,2417.89309,BEARISH_SINGULARITY,0.7,奇点看空,0.7439557724201341,-0.077428337,-0.183032793,0.5454268128901983,-1.719590274,True,,做多(反向),做多(反向),,继续持多,继续持多
2025/10/17 4:00,109176.74,109236.01,105542.09,105633.75,8020.07533,BEARISH_SINGULARITY,0.7,奇点看空,0.6929519530737761,-0.071241643,-0.183032793,1.685740458102449,-4.462314866,True,,做多(反向),做多(反向),,继续持多,继续持多
2025/10/17 8:00,105633.75,106651.22,103528.23,105683.72,13908.33322,BEARISH_SINGULARITY,0.7,奇点看空,0.6793922902408688,-0.0673595,-0.183032793,2.6340680275935764,-4.013325819,True,,做多(反向),做多(反向),,继续持多,继续持多
2025/10/17 12:00,105683.71,106852.14,104533.21,106803.53,7847.34313,BEARISH_SINGULARITY,0.7,奇点看空,0.6314275634713848,-0.06060798,-0.183032793,1.4645416646776606,-2.718663795,True,,做多(反向),做多(反向),,继续持多,继续持多
2025/10/17 16:00,106803.52,107575.6,106071.42,106454.72,3916.46744,BEARISH_SINGULARITY,0.7,奇点看空,0.5681624670156491,-0.0500006,-0.183032793,0.7403591429583637,-2.755163982,True,,做多(反向),做多(反向),,继续持多,继续持多
2025/10/17 20:00,106457.24,107440.02,106342.47,106431.68,1810.55617,BEARISH_SINGULARITY,0.7,奇点看空,0.5285702009918395,-0.040966343,-0.183032793,0.3605870581070626,-2.518468525,True,,做多(反向),做多(反向),,继续持多,继续持多
2025/10/18 0:00,106431.68,107306.06,106322.2,107070.4,2668.3034,BEARISH_SINGULARITY,0.7,奇点看空,0.5169878196428109,-0.035017349,-0.183032793,0.5579015895941808,-1.752548388,True,,做多(反向),做多(反向),,继续持多,继续持多
2025/10/18 4:00,107070.41,107499.0,106439.38,106665.0,2976.33507,BEARISH_SINGULARITY,0.7,奇点看空,0.4990512106337937,-0.033471335,-0.183032793,0.6174394660159471,-1.926101992,True,,做多(反向),做多(反向),,继续持多,继续持多
2025/10/18 8:00,106665.01,107222.0,106605.93,107208.6,2336.72819,BEARISH_SINGULARITY,0.7,奇点看空,0.5060337711487006,-0.036735164,-0.183032793,0.4908105721726823,-1.292203692,True,,做多(反向),做多(反向),,继续持多,继续持多
2025/10/18 12:00,107208.61,107300.0,106739.33,106948.75,1425.61863,BEARISH_SINGULARITY,0.7,奇点看空,0.5278738653980685,-0.041999677,-0.183032793,0.305918337,-1.387621152,True,,做多(反向),做多(反向),,继续持多,继续持多
2025/10/18 16:00,106948.75,107091.87,106484.0,107080.14,911.25891,BEARISH_SINGULARITY,0.7,奇点看空,0.5600933539253724,-0.05143159,-0.183032793,0.2015730930897279,-1.147239971,True,,做多(反向),做多(反向),,继续持多,继续持多
2025/10/18 20:00,107080.14,107339.03,106851.84,107185.01,804.94346,BEARISH_SINGULARITY,0.7,奇点看空,0.5978282409416469,-0.061442714,-0.183032793,0.190228349,-0.951338545,True,,做多(反向),做多(反向),,继续持多,继续持多
2025/10/19 0:00,107185.0,107367.16,106734.17,107275.78,1058.1121,BEARISH_SINGULARITY,0.7,奇点看空,0.6475768495829208,-0.070912676,-0.183032793,0.2569182839865265,-0.785492648,True,,做多(反向),做多(反向),,继续持多,继续持多
2025/10/19 4:00,107275.79,107290.0,106558.61,106786.0,1247.19589,BEARISH_SINGULARITY,0.7,奇点看空,0.7023851147550395,-0.079709117,-0.183032793,0.307167136,-1.121841848,True,,做多(反向),做多(反向),,继续持多,继续持多
2025/10/19 8:00,106786.0,108260.5,106103.36,107783.47,5059.55867,BEARISH_SINGULARITY,0.7,奇点看空,0.7498260693889942,-0.08857411,-0.183032793,1.2111382825971575,-0.179391755,True,,做多(反向),做多(反向),,继续持多,继续持多
2025/10/19 12:00,107783.47,108621.68,107355.02,108486.7,3636.47308,BEARISH_SINGULARITY,0.7,奇点看空,0.746844004,-0.092060384,-0.183032793,0.8649022915716255,0.4267515960774907,True,,做多(反向),做多(反向),,继续持多,继续持多
2025/10/19 16:00,108486.71,109450.07,108240.0,108908.43,2430.56297,BEARISH_SINGULARITY,0.7,奇点看空,0.729705497,-0.090308475,-0.183032793,0.5983789883136338,0.7387507616874506,True,,做多(反向),做多(反向),,继续持多,继续持多
2025/10/19 20:00,108908.43,109370.99,108471.1,108642.78,2048.76152,BEARISH_SINGULARITY,0.7,奇点看空,0.7232380867973212,-0.08600281,-0.183032793,0.5460874204873566,0.445863855,True,,做多(反向),做多(反向),,继续持多,继续持多
2025/10/20 0:00,108642.77,110427.86,107402.52,110145.44,3683.55508,BEARISH_SINGULARITY,0.7,奇点看空,0.7656759179598064,-0.083030114,0.099744371,1.0455365694406515,1.6574775380648392,True,,做多(反向),做多(反向),,继续持多,继续持多
2025/10/20 4:00,110145.45,111445.67,109951.96,111169.92,3967.97672,BEARISH_SINGULARITY,0.7,奇点看空,0.7955143517635929,-0.079860964,0.099744371,1.0995272271616228,2.349279987581028,True,,做多(反向),做多(反向),,继续持多,继续持多
2025/10/20 8:00,111169.91,111679.25,110608.27,111016.75,3452.86704,BEARISH_SINGULARITY,0.7,奇点看空,0.8037425379037733,-0.081025937,0.099744371,0.9432642124307166,1.993759212975743,True,,做多(反向),做多(反向),,继续持多,继续持多
2025/10/20 12:00,111016.75,111705.56,110588.23,111144.55,3006.20504,BEARISH_SINGULARITY,0.7,奇点看空,0.8326691247922094,-0.087144256,0.099744371,0.8816218236144319,1.9062753,True,,做多(反向),做多(反向),,继续持多,继续持多
