时间,信号类型,量能比率,价格vsEMA%,张力,DXY燃料,V8_Score,Singularity_Score,Opt_Action,Opt_Position,Opt_Reason,黄金信号
2025-09-20 20:00:00,BULLISH_SINGULARITY,0.4009507412673723,-0.337094237,-1.007143874,0.3133477898420416,0.1872037548725389,0.3245378058862331,ACTION_NORMAL,标准仓,V7.0.5趋势,继续持多
2025-09-21 00:00:00,BULLISH_SINGULARITY,0.6424170944329632,-0.317738944,-1.108519833,0.3133477898420416,0.3953332590910617,0.3589752252639392,ACTION_NORMAL,标准仓,V7.0.5趋势,继续持多
2025-09-21 04:00:00,BULLISH_SINGULARITY,0.5966227853286702,-0.173235231,-1.168729043,0.3133477898420416,0.1945721937180635,0.353513742023653,ACTION_NORMAL,标准仓,V7.0.5趋势,继续持多
2025-09-21 08:00:00,BULLISH_SINGULARITY,0.6357014781627034,-0.322580535,-1.134883401,0.3133477898420416,0.1987327489195464,0.3642843902125885,ACTION_NORMAL,标准仓,V7.0.5趋势,继续持多
2025-09-21 12:00:00,BULLISH_SINGULARITY,0.5680222694109844,-0.34802971,-0.985699175,0.3133477898420416,0.1523391830384555,0.3324805152624739,ACTION_NORMAL,标准仓,V7.0.5趋势,继续持多
2025-09-21 16:00:00,BULLISH_SINGULARITY,0.6718564819010923,-0.355254441,-0.785071502,0.3133477898420416,0.2028729568505657,0.2999997345951478,ACTION_NORMAL,标准仓,V7.0.5趋势,继续持多
2025-09-21 20:00:00,BULLISH_SINGULARITY,0.510919113,-0.515125001,-0.568116645,0.3133477898420416,0.2917826028747826,0.2618666612684083,ACTION_NORMAL,标准仓,V7.0.5趋势,继续持多
2025-09-22 00:00:00,BULLISH_SINGULARITY,2.720522422999454,-0.921882882,-0.414954191,0.073713562,0.7033789404999999,0.2899218388,ACTION_V8_HIGH,重仓,V8突变(做空),继续持多
2025-09-22 12:00:00,OSCILLATION,2.0677606388937946,-1.853866734,-0.022389056,0.073713562,0.8099558452650293,0.304607197,ACTION_V8_HIGH,重仓,V8突变(做空),继续持多
2025-09-22 16:00:00,OSCILLATION,1.6289635615146874,-2.22767603,-0.030529794,0.073713562,0.5142299493309666,0.3436162741999999,HOLD,空仓,观望,继续持多
2025-09-22 20:00:00,OSCILLATION,0.816963911,-1.601569103,-0.074120397,0.073713562,0.7210677360658446,0.2441879628333333,ACTION_V8_HIGH,重仓,V8突变(做空),继续持多
2025-09-23 08:00:00,BULLISH_SINGULARITY,1.0089783330540525,-0.944760467,-0.39203277,0.1819661835326962,0.6039552550889598,0.2765410596101427,HOLD,空仓,观望,继续持多
2025-09-23 12:00:00,BULLISH_SINGULARITY,1.0489449086748217,-0.93010252,-0.454778021,0.1819661835326962,0.1709548559264743,0.2902887534848607,HOLD,空仓,观望,继续持多
2025-09-23 16:00:00,BULLISH_SINGULARITY,1.2354167920151993,-1.819224534,-0.467732076,0.1819661835326962,0.7159457875797761,0.3942232247742192,ACTION_V8_HIGH,重仓,V8突变(做空),多平/反空
2025-09-23 20:00:00,BULLISH_SINGULARITY,0.6336681073442904,-1.374663159,-0.402133297,0.1819661835326962,0.5990186784310012,0.2965307524961585,ACTION_NORMAL,标准仓,V7.0.5趋势,多平/反空
2025-09-24 12:00:00,OSCILLATION,1.1088233476032336,0.053911756,-0.236348703,-0.611878703,0.9478431130137646,0.2489582133068822,ACTION_V8_HIGH,重仓,V8突变(做空),继续持空
2025-09-24 16:00:00,OSCILLATION,0.5701617640986058,0.1075463235240209,-0.192203296,-0.611878703,0.3943162556310132,0.2095818164256425,HOLD,空仓,观望,继续持空
2025-09-24 20:00:00,OSCILLATION,0.5105047385958748,0.00705769,-0.109572426,-0.611878703,0.1810906677060311,0.179029644039725,HOLD,空仓,观望,继续持空
2025-09-25 00:00:00,OSCILLATION,1.2435187607406708,-0.601532505,0.011121088,0.1550379492523906,0.7700975989320894,0.1762863086665228,ACTION_V8_HIGH,重仓,V8突变(做空),继续持空
2025-09-25 04:00:00,OSCILLATION,1.1394473566140793,-1.16854392,0.1587724740651353,0.1550379492523906,0.4856466581544408,0.2555796337711105,HOLD,空仓,观望,空平/反多
2025-09-25 12:00:00,BEARISH_SINGULARITY,1.9693185870677123,-1.076221234,0.4059379795181171,0.1550379492523906,0.5461613430000001,0.3198173091541015,ACTION_NORMAL,标准仓,V7.0.5趋势,空平/反多
2025-09-25 16:00:00,BEARISH_SINGULARITY,2.396064240912296,-2.763087033,0.4615645605911289,0.1550379492523906,0.8300182682417074,0.4996292052687039,ACTION_V8_HIGH,重仓(警惕),V8突变(做空) + 低位赶底,继续持多
2025-09-25 20:00:00,BEARISH_SINGULARITY,0.8406212402499301,-2.802217159,0.5396007818039177,0.1550379492523906,0.4316478950333239,0.4751908781279237,ACTION_SINGULARITY,中仓,奇点反转(反手做多),继续持多
2025-09-26 00:00:00,BEARISH_SINGULARITY,0.9379071356260548,-2.067409159,0.5048503110150431,0.3837365672677548,0.5618968552153838,0.4469854339316299,ACTION_SINGULARITY,中仓,奇点反转(反手做多),继续持多
2025-09-26 04:00:00,BEARISH_SINGULARITY,1.191828774249875,-2.085306604,0.3868373516747267,0.3837365672677548,0.3302985306359244,0.4421006958051546,ACTION_SINGULARITY,中仓,奇点反转(反手做多),继续持多
2025-09-26 16:00:00,OSCILLATION,0.7963718266804782,-1.63830672,0.059947363,0.3837365672677548,0.5287669603342878,0.3056589131655828,HOLD,空仓,观望,继续持多
2025-09-26 20:00:00,OSCILLATION,0.3314425460487944,-1.099391252,-0.022741245,0.3837365672677548,0.6136500734731726,0.2133308573901372,HOLD,空仓,观望,继续持多
2025-09-27 00:00:00,OSCILLATION,0.415617139,-1.069086288,-0.100574789,0.3837365672677548,0.222946714482576,0.2314787093202176,HOLD,空仓,观望,继续持多
2025-09-27 04:00:00,OSCILLATION,0.3650409767352044,-1.084990529,-0.118771548,0.3837365672677548,0.1296378358589877,0.2333367410692312,HOLD,空仓,观望,继续持多
2025-09-27 08:00:00,OSCILLATION,0.5615855078118447,-1.065457993,-0.116537265,0.3837365672677548,0.3846443357082458,0.2440395996076739,HOLD,空仓,观望,继续持多
2025-09-27 12:00:00,OSCILLATION,0.4947093280160473,-0.889456049,-0.078867171,0.3837365672677548,0.2254129695731633,0.2144469744212874,HOLD,空仓,观望,继续持多
2025-09-27 16:00:00,OSCILLATION,0.2592960562586834,-0.787398543,-0.030273984,0.3837365672677548,0.3711186410479724,0.1788283683041298,HOLD,空仓,观望,继续持多
2025-09-27 20:00:00,OSCILLATION,0.2082350927001208,-0.539091435,0.018069763,0.3837365672677548,0.2700711219567533,0.1481527490668923,HOLD,空仓,观望,继续持多
2025-09-29 08:00:00,BEARISH_SINGULARITY,1.3621454891352491,1.2689325061637795,0.3882324472848067,0.1814357834513707,0.9816193985513666,0.3316365960392967,ACTION_V8_HIGH,重仓,V8突变(做空),继续持多
2025-09-29 12:00:00,BEARISH_SINGULARITY,3.0485202637188324,2.543464809475803,0.4835409556775858,0.1814357834513707,1.0,0.4873418287733716,ACTION_V8_HIGH,重仓(警惕),V8突变(做空) + 低位赶底,多平/反空
2025-09-29 16:00:00,BEARISH_SINGULARITY,1.6330018236225865,2.660561794171433,0.5455670499158408,0.1814357834513707,0.5371463006568498,0.5114567460905856,ACTION_SINGULARITY,中仓,奇点反转(反手做空),继续持空
2025-09-29 20:00:00,BEARISH_SINGULARITY,0.954491533,2.4386243930813967,0.6448678605747943,0.1814357834513707,0.4875335155262138,0.4727559369800393,ACTION_SINGULARITY,中仓,奇点反转(反手做空),继续持空
2025-09-30 00:00:00,BEARISH_SINGULARITY,1.5622726100430362,2.253256319309817,0.7896974645012426,-0.284092858,0.5926840368857897,0.5400836964312302,ACTION_SINGULARITY,中仓,奇点反转(反手做空),继续持空
2025-09-30 04:00:00,BEARISH_SINGULARITY,1.3930374742413103,1.4885944846419727,0.9465351554662738,-0.284092858,0.6330649981844738,0.4878542161068728,ACTION_SINGULARITY,中仓,奇点反转(观望),继续持空
2025-09-30 08:00:00,BEARISH_SINGULARITY,1.6287028316353922,0.8258357279552061,1.1312299800976773,-0.284092858,0.632883621446003,0.4656481404150561,ACTION_SINGULARITY,中仓,奇点反转(反手做空),继续持空
2025-09-30 12:00:00,BEARISH_SINGULARITY,1.5284525719064228,0.7878034774445656,1.3070235135414476,-0.284092858,0.2559474516268625,0.497003622052746,ACTION_SINGULARITY,中仓,奇点反转(反手做空),继续持空
2025-09-30 16:00:00,BEARISH_SINGULARITY,1.3226652530434286,1.720521478279649,1.4176301201576478,-0.284092858,0.7234969796477255,0.600574426995723,ACTION_V8_HIGH,重仓(警惕),V8突变(做空) + 低位赶底,继续持空
2025-09-30 20:00:00,BEARISH_SINGULARITY,1.0096637392635288,1.3045384113659209,1.420421352419989,-0.284092858,0.4846000909007606,0.5386675991714918,ACTION_SINGULARITY,中仓,奇点反转(反手做空),继续持空
2025-10-01 00:00:00,BEARISH_SINGULARITY,1.005623672,1.2814262044638058,1.3981802130971814,0.005228871,0.14804009899109,0.4758660153991502,ACTION_SINGULARITY,中仓,奇点反转(反手做空),继续持空
2025-10-01 04:00:00,BEARISH_SINGULARITY,0.9469262567596732,1.447788351170229,1.3337389948439795,0.005228871,0.2444594073046751,0.4757008254031303,ACTION_SINGULARITY,中仓,奇点反转(反手做空),继续持空
2025-10-01 08:00:00,BEARISH_SINGULARITY,2.2412637385032337,3.103224857309015,1.2432699647979617,0.005228871,1.0,0.6496997671595923,ACTION_V8_HIGH,重仓(警惕),V8突变(做空) + 低位赶底,继续持空
2025-10-01 12:00:00,BEARISH_SINGULARITY,1.7890298226649457,3.302675326543381,1.0665806788532513,0.005228871,0.4207910176580401,0.6143619099706502,ACTION_SINGULARITY,中仓,奇点反转(反手做空),继续持空
2025-10-01 16:00:00,BEARISH_SINGULARITY,1.4268999300460412,2.9912626202935244,0.9213777941936632,0.005228871,0.467409824478351,0.5795742570711545,ACTION_SINGULARITY,中仓,奇点反转(反手做空),继续持空
2025-10-01 20:00:00,BEARISH_SINGULARITY,0.8969065053352752,3.609416068955319,0.8350401681434115,0.005228871,0.6515222515189594,0.5278475748510341,ACTION_SINGULARITY,中仓,奇点反转(反手做空),继续持空
2025-10-02 00:00:00,BEARISH_SINGULARITY,1.4556526703061958,3.363581430149296,0.758034165,-0.20733261,0.6170043421105043,0.5901168663537464,ACTION_SINGULARITY,中仓,奇点反转(反手做空),继续持空
2025-10-02 04:00:00,BEARISH_SINGULARITY,0.6264832229402423,2.8423457976991173,0.7421820649532164,-0.20733261,0.6441489126171217,0.5159030629565712,ACTION_SINGULARITY,中仓,奇点反转(反手做空),继续持空
2025-10-02 08:00:00,BEARISH_SINGULARITY,0.5238269893064658,2.780200170005313,0.7787053326831479,-0.20733261,0.1992330758605286,0.5101494048242586,ACTION_SINGULARITY,中仓,奇点反转(反手做空),继续持空
2025-10-02 12:00:00,BEARISH_SINGULARITY,1.728187507,3.399764054661556,0.8188377680495513,-0.20733261,0.8097819423281214,0.6052340756099103,ACTION_V8_HIGH,重仓(警惕),V8突变(做空) + 低位赶底,继续持空
2025-10-02 16:00:00,BEARISH_SINGULARITY,1.5769228133114217,3.7830736598385326,0.8276487727060601,-0.20733261,0.4441715670284172,0.606996276541212,ACTION_SINGULARITY,中仓,奇点反转(反手做空),继续持空
2025-10-02 20:00:00,BEARISH_SINGULARITY,0.7742020968685157,3.173473711,0.81557094,-0.20733261,0.7080269206684017,0.5561941831245676,ACTION_V8_HIGH,重仓(警惕),V8突变(做空) + 低位赶底,继续持空
2025-10-03 00:00:00,BEARISH_SINGULARITY,0.7752788697193159,2.6289196226364537,0.80620496,0.4916139186254188,0.3764820498894596,0.5741409959700169,ACTION_SINGULARITY,中仓,奇点反转(反手做空),继续持空
2025-10-03 04:00:00,BEARISH_SINGULARITY,0.773482447,1.922307162467383,0.7944862382611341,0.4916139186254188,0.4578275016307499,0.5010162440907155,ACTION_SINGULARITY,中仓,奇点反转(观望),继续持空
2025-10-03 08:00:00,BEARISH_SINGULARITY,1.1502998488343943,2.2689381381843785,0.770006404,0.4916139186254188,0.6189907685568725,0.5559045349324812,ACTION_SINGULARITY,中仓,奇点反转(反手做空),继续持空
2025-10-03 12:00:00,BEARISH_SINGULARITY,1.5676431566364253,3.5188453753540814,0.6906620363647622,0.4916139186254188,0.9176875750570224,0.6364551909980362,ACTION_V8_HIGH,重仓(警惕),V8突变(做空) + 低位赶底,继续持空
2025-10-03 16:00:00,BEARISH_SINGULARITY,2.720007810795217,3.479611243593237,0.5514164174918461,0.4916139186254188,0.5196170658804222,0.608606067223453,ACTION_SINGULARITY,中仓,奇点反转(反手做空),继续持空
2025-10-03 20:00:00,BEARISH_SINGULARITY,0.4487472114253196,2.8124303645573185,0.4194355133356947,0.4916139186254188,0.6934234010413352,0.4933694036096425,ACTION_SINGULARITY,中仓,奇点反转(反手做空),继续持空
2025-10-04 04:00:00,OSCILLATION,0.4533318186545664,2.359213427,0.2269517151526755,0.4916139186254188,0.2931825863214501,0.4098565906992566,ACTION_SINGULARITY,中仓,奇点反转(反手做空),继续持空
2025-10-04 08:00:00,OSCILLATION,0.3837882504489875,1.865253543028218,0.17737974,0.4916139186254188,0.3901949741668207,0.3459099693911713,HOLD,空仓,观望,继续持空
2025-10-04 12:00:00,OSCILLATION,0.4464669591498293,1.547602483066689,0.1677596147333371,0.4916139186254188,0.3163439746817169,0.316399418921742,HOLD,空仓,观望,继续持空
2025-10-04 16:00:00,OSCILLATION,0.4669951709549891,1.524451424806195,0.1756349793554783,0.4916139186254188,0.1014290963789348,0.3170279334737981,HOLD,空仓,观望,继续持空
2025-10-04 20:00:00,OSCILLATION,0.2704665053423146,1.701392069226518,0.1750330689567989,0.4916139186254188,0.3770344901836477,0.3214997047952496,HOLD,空仓,观望,继续持空
2025-10-05 00:00:00,OSCILLATION,1.4406456119510238,2.573793653728224,0.1666044122185861,0.4916139186254188,0.928286873844323,0.4850660723383583,ACTION_V8_HIGH,重仓(警惕),V8突变(做空) + 低位赶底,继续持空
2025-10-05 04:00:00,OSCILLATION,2.3173615880009613,3.021878123769868,0.1334952614213388,0.4916139186254188,0.724042235020822,0.5250218360093515,ACTION_V8_HIGH,重仓(警惕),V8突变(做空) + 低位赶底,继续持空
2025-10-05 08:00:00,OSCILLATION,1.4002070925128438,1.797185741285653,0.083834573,0.4916139186254188,0.9241594636074402,0.3881554119545053,ACTION_V8_HIGH,重仓,V8突变(做空),继续持空
2025-10-05 12:00:00,OSCILLATION,0.6967672597738956,1.131232817964615,0.055260765,0.4916139186254188,0.725878762963705,0.2689493691731383,ACTION_V8_HIGH,重仓,V8突变(做空),继续持空
2025-10-05 16:00:00,OSCILLATION,0.7339238342870849,0.8652100590202574,0.026784435,0.4916139186254188,0.2628641482773637,0.2391289322462484,HOLD,空仓,观望,继续持空
2025-10-05 20:00:00,OSCILLATION,0.4610279137874591,1.4435275460867665,-0.017580204,0.4916139186254188,0.5737279668905413,0.2769267733862577,HOLD,空仓,观望,继续持空
2025-10-06 00:00:00,OSCILLATION,1.0169755936496172,1.5686426290161783,-0.095361322,-0.425926913,0.4981542872846549,0.3289202828115923,HOLD,空仓,观望,继续持空
2025-10-06 04:00:00,OSCILLATION,0.744024892,1.0851064521109022,-0.181749297,-0.425926913,0.5020081343363675,0.2796475466777569,HOLD,空仓,观望,继续持空
2025-10-06 08:00:00,OSCILLATION,0.9239220199335616,1.5902444387512076,-0.254660374,-0.425926913,0.5208320712349379,0.3567367026040248,HOLD,空仓,观望,继续持空
2025-10-06 16:00:00,BULLISH_SINGULARITY,1.4884326734496307,2.1220310655648333,-0.390677685,-0.425926913,0.7643510032000971,0.4747528710531253,ACTION_V8_HIGH,重仓(警惕),V8突变(做空) + 低位赶底,继续持空
2025-10-06 20:00:00,BULLISH_SINGULARITY,0.7248137989961472,1.363739209093396,-0.437789108,-0.425926913,0.7757877681018716,0.357438045042416,ACTION_V8_HIGH,重仓,V8突变(做空),继续持空
2025-10-07 00:00:00,BULLISH_SINGULARITY,0.6686714772110123,0.9909296880156406,-0.45986687,-0.016661908,0.3220355046429839,0.2389768228822981,ACTION_NORMAL,标准仓,V7.0.5趋势,继续持空
2025-10-07 04:00:00,BULLISH_SINGULARITY,0.9097686839223856,0.410043286,-0.471241692,-0.016661908,0.6280826064474783,0.1992362941948257,ACTION_NORMAL,标准仓,V7.0.5趋势,继续持空
2025-10-07 08:00:00,BULLISH_SINGULARITY,0.8940515484116474,0.9469983873452312,-0.478593248,-0.016661908,0.398050005148085,0.2533543064952996,ACTION_NORMAL,标准仓,V7.0.5趋势,空平/反多
2025-10-07 12:00:00,BULLISH_SINGULARITY,2.431747306690877,-1.057847493,-0.507004745,-0.016661908,1.0,0.3105180799,ACTION_V8_HIGH,重仓,V8突变(做空),空平/反多
2025-10-07 16:00:00,BULLISH_SINGULARITY,1.7623689932981763,-1.111832562,-0.505776674,-0.016661908,0.3921523711863844,0.3156709726,HOLD,空仓,观望,继续持多
2025-10-07 20:00:00,BULLISH_SINGULARITY,0.5729369045228989,-1.23130668,-0.535466072,-0.016661908,0.4361286462697198,0.2717520576348599,ACTION_NORMAL,标准仓,V7.0.5趋势,继续持多
2025-10-08 00:00:00,BULLISH_SINGULARITY,0.725324812,-1.084490136,-0.597986028,-0.059089839,0.3297043091410023,0.2882191744666666,ACTION_NORMAL,标准仓,V7.0.5趋势,继续持多
2025-10-08 04:00:00,BULLISH_SINGULARITY,0.7826769111610912,-0.817990058,-0.691180582,-0.059089839,0.2850495116422548,0.2840315507440727,ACTION_NORMAL,标准仓,V7.0.5趋势,继续持多
2025-10-08 08:00:00,BULLISH_SINGULARITY,1.010804880083144,0.2097057577361085,-0.808628571,-0.059089839,0.8096568499821502,0.2619012497791538,ACTION_V8_HIGH,重仓,V8突变(做空),继续持多
2025-10-08 12:00:00,BULLISH_SINGULARITY,1.0628651665983582,-0.322730229,-0.955811946,-0.059089839,0.4388356254315675,0.3061110576732239,HOLD,空仓,观望,继续持多
2025-10-08 16:00:00,BULLISH_SINGULARITY,1.2084384978097278,0.6377486072358924,-1.070423782,-0.059089839,0.7235424242062652,0.3702401514442378,ACTION_V8_HIGH,重仓,V8突变(做空),继续持多
2025-10-08 20:00:00,BULLISH_SINGULARITY,0.4382697702109335,0.4705671459445507,-1.182053698,-0.059089839,0.4420267000071286,0.3245034066751839,ACTION_NORMAL,标准仓,V7.0.5趋势,继续持多
2025-10-09 00:00:00,BULLISH_SINGULARITY,0.7496409177858124,-0.509291684,-1.211819867,-0.023729655,0.889881537343717,0.3480151339857208,ACTION_V8_HIGH,重仓,V8突变(做空),继续持多
2025-10-09 04:00:00,BULLISH_SINGULARITY,0.4687808666094385,-0.558412754,-1.177529809,-0.023729655,0.3118603183238572,0.3273452259739625,ACTION_NORMAL,标准仓,V7.0.5趋势,继续持多
2025-10-09 08:00:00,BULLISH_SINGULARITY,0.8735394094876858,0.1084109429318103,-1.126503661,-0.023729655,0.74988376973093,0.2991237181256934,ACTION_V8_HIGH,重仓,V8突变(做空),继续持多
2025-10-09 12:00:00,BULLISH_SINGULARITY,1.991793342497357,-1.076791976,-1.083850225,-0.023729655,1.0,0.4291951735999999,ACTION_V8_HIGH,重仓(警惕),V8突变(做空) + 低位赶底,继续持多
2025-10-09 16:00:00,BULLISH_SINGULARITY,1.7808844445239271,-1.119932852,-1.027349638,-0.023729655,0.2851038056863246,0.4222091437999999,ACTION_SINGULARITY,中仓,奇点反转(反手做多),继续持多
2025-10-09 20:00:00,BULLISH_SINGULARITY,0.7029685281033357,-0.487862779,-1.006454235,-0.023729655,0.7097641735804447,0.3016876244402223,ACTION_V8_HIGH,重仓,V8突变(做空),继续持多
2025-10-10 00:00:00,BULLISH_SINGULARITY,0.649500634,-0.913229436,-1.06642681,0.2334909150241095,0.3449195050907654,0.3946065308714886,ACTION_NORMAL,标准仓,V7.0.5趋势,继续持多
2025-10-10 04:00:00,BULLISH_SINGULARITY,0.7913243256902585,-0.896701606,-1.150533325,0.2334909150241095,0.2447886548853415,0.4192299636508391,ACTION_SINGULARITY,中仓,奇点反转(反手做多),继续持多
2025-10-10 08:00:00,BULLISH_SINGULARITY,0.4807111226382789,-0.349878562,-1.259380939,0.2334909150241095,0.5730202936047222,0.3656096351807071,ACTION_NORMAL,标准仓,V7.0.5趋势,继续持多
2025-10-10 12:00:00,BULLISH_SINGULARITY,2.220587500178642,-2.202337558,-1.36508711,0.2334909150241095,1.0,0.6399493608048219,ACTION_V8_HIGH,重仓(警惕),V8突变(做空) + 低位赶底,继续持多
2025-10-10 16:00:00,BULLISH_SINGULARITY,2.225770172359241,-3.760062112,-1.373680971,0.2334909150241095,0.7014003516223113,0.7214343772048218,ACTION_V8_HIGH,重仓(警惕),V8突变(做空) + 低位赶底,继续持多
2025-10-10 20:00:00,BULLISH_SINGULARITY,7.564454920395598,-6.345254104,-1.293266126,0.2334909150241095,1.0,0.7053514082048219,ACTION_V8_HIGH,重仓(警惕),V8突变(做空) + 低位赶底,继续持多
2025-10-11 00:00:00,BULLISH_SINGULARITY,1.985954647165604,-6.13684983,-1.119613827,0.2334909150241095,0.6042021370000001,0.6706209484048219,ACTION_SINGULARITY,中仓,奇点反转(反手做多),继续持多
2025-10-11 04:00:00,BULLISH_SINGULARITY,1.176536082615425,-7.052831248,-0.97951604,0.2334909150241095,0.8594051018101736,0.6210371298458501,ACTION_V8_HIGH,重仓(警惕),V8突变(做空) + 低位赶底,继续持多
2025-10-11 08:00:00,BULLISH_SINGULARITY,0.9490983771030372,-4.962947658,-0.846765629,0.2334909150241095,0.7425332230822029,0.5793245339450244,ACTION_V8_HIGH,重仓(警惕),V8突变(做空) + 低位赶底,继续持多
2025-10-11 12:00:00,BULLISH_SINGULARITY,0.5845425843928906,-4.888107977,-0.814689498,0.2334909150241095,0.3458233440568977,0.5486055882310146,ACTION_SINGULARITY,中仓,奇点反转(反手做多),继续持多
2025-10-11 16:00:00,BULLISH_SINGULARITY,0.4994960738710856,-4.921251875,-0.796586483,0.2334909150241095,0.1704668727179616,0.5393152178628943,ACTION_SINGULARITY,中仓,奇点反转(反手做多),继续持多
2025-10-11 20:00:00,BULLISH_SINGULARITY,0.636878998,-4.89072035,-0.780148348,0.2334909150241095,0.265208792844012,0.5451864524714886,ACTION_SINGULARITY,中仓,奇点反转(反手做多),继续持多
2025-10-12 00:00:00,BULLISH_SINGULARITY,0.7517249172673295,-4.420838397,-0.76137749,0.2334909150241095,0.4433666380799268,0.5490886754893105,ACTION_SINGULARITY,中仓,奇点反转(反手做多),继续持多
2025-10-12 04:00:00,BULLISH_SINGULARITY,0.4244549640511518,-3.348044043,-0.746996654,0.2334909150241095,0.8178091916426675,0.524394511408232,ACTION_V8_HIGH,重仓(警惕),V8突变(做空) + 低位赶底,继续持多
2025-10-12 08:00:00,BULLISH_SINGULARITY,0.4351508726136527,-2.783926984,-0.746930066,0.2334909150241095,0.355198141863445,0.5034869527790654,ACTION_SINGULARITY,中仓,奇点反转(反手做多),继续持多
2025-10-12 12:00:00,BULLISH_SINGULARITY,1.3191831453181384,-1.459517594,-0.725870892,0.2334909150241095,0.9758910860424184,0.4257696638260311,ACTION_V8_HIGH,重仓(警惕),V8突变(做空) + 低位赶底,继续持多
2025-10-12 16:00:00,BULLISH_SINGULARITY,0.9431674584410836,-0.419615968,-0.693044977,0.2334909150241095,0.7967777158924255,0.2901466057675608,ACTION_V8_HIGH,重仓,V8突变(做空),继续持多
2025-10-12 20:00:00,BULLISH_SINGULARITY,0.8933645906755225,0.1061254376625061,-0.642071521,0.2334909150241095,0.4136682882578216,0.2452826703494406,ACTION_NORMAL,标准仓,V7.0.5趋势,继续持多
2025-10-13 00:00:00,BULLISH_SINGULARITY,0.5960744735979285,-0.012455395,-0.560083937,0.2334909150241095,0.3384324932971442,0.1996988081446838,ACTION_NORMAL,标准仓,V7.0.5趋势,多平/反空
2025-10-13 04:00:00,BULLISH_SINGULARITY,0.492986568,0.4443491445224154,-0.440890273,0.2334909150241095,0.3979006166435597,0.2121769232570634,ACTION_NORMAL,标准仓,V7.0.5趋势,继续持空
2025-10-13 12:00:00,OSCILLATION,0.7645434662320792,-0.401658558,-0.141207981,0.2334909150241095,0.8249429800921516,0.1660751994202938,ACTION_V8_HIGH,重仓,V8突变(做空),继续持空
2025-10-13 16:00:00,OSCILLATION,0.4593279401818875,0.8031895492231926,0.006198056,0.2334909150241095,0.8007713960767351,0.1588786118059336,ACTION_V8_HIGH,重仓,V8突变(做空),继续持空
2025-10-14 08:00:00,BEARISH_SINGULARITY,1.1267612355125112,-2.505391613,0.3693179652819656,-0.02846798,0.9502348314016682,0.4052137660572272,ACTION_V8_HIGH,重仓(警惕),V8突变(做空) + 低位赶底,继续持空
2025-10-14 12:00:00,BEARISH_SINGULARITY,1.5324600014298515,-1.010694032,0.3891912048094917,-0.02846798,0.916034463982677,0.2846012401618983,ACTION_V8_HIGH,重仓,V8突变(做空),空平/反多
2025-10-14 16:00:00,BEARISH_SINGULARITY,1.5604890114646752,-1.143269089,0.3517483674698205,-0.02846798,0.2772616524609535,0.290370178393964,ACTION_NORMAL,标准仓,V7.0.5趋势,多平/反空
2025-10-15 04:00:00,OSCILLATION,0.7351081662723918,-0.856412939,0.2311975600001379,0.3079657901673157,0.5414424971696522,0.2424811750183168,HOLD,空仓,观望,继续持空
2025-10-15 08:00:00,OSCILLATION,0.7992390978763306,-1.317482215,0.2255034387778418,0.3079657901673157,0.3894439287353451,0.2917246738141202,HOLD,空仓,观望,继续持空
2025-10-15 12:00:00,OSCILLATION,1.3669787593038742,-2.080349744,0.2613389385876997,0.3079657901673157,0.8636975990738498,0.413027837437928,ACTION_V8_HIGH,重仓(警惕),V8突变(做空) + 低位赶底,继续持空
2025-10-15 16:00:00,OSCILLATION,0.6845568670096801,-1.505818249,0.3224437235277709,0.3079657901673157,0.6780714504456782,0.3223008521063293,HOLD,空仓,观望,继续持空
2025-10-15 20:00:00,OSCILLATION,0.5337401703158565,-1.772909958,0.3946039514398194,0.3079657901673157,0.3368989401190268,0.3533876221424841,HOLD,空仓,观望,继续持空
2025-10-16 00:00:00,BEARISH_SINGULARITY,0.6285609449878707,-1.15115785,0.4882893940587329,-0.107437357,0.5012762410185244,0.276165198210938,ACTION_NORMAL,标准仓,V7.0.5趋势,继续持空
2025-10-16 04:00:00,BEARISH_SINGULARITY,0.7442672541105334,-1.643068788,0.5812725142867247,-0.107437357,0.4556398764286334,0.3516666699980472,ACTION_NORMAL,标准仓,V7.0.5趋势,空平/反多
2025-10-16 08:00:00,BEARISH_SINGULARITY,1.2519072423131905,-0.827014386,0.6636048957447869,-0.107437357,0.8749481666417587,0.3203703719698367,ACTION_V8_HIGH,重仓,V8突变(做空),继续持多
2025-10-16 12:00:00,BEARISH_SINGULARITY,1.8503868433506048,-3.05795662,0.7098983739396124,-0.107437357,0.9868325611400331,0.5634671461879225,ACTION_V8_HIGH,重仓(警惕),V8突变(做空) + 低位赶底,继续持多
2025-10-16 16:00:00,BEARISH_SINGULARITY,1.7773268113938387,-3.060609263,0.7614065754335562,-0.107437357,0.225016513273458,0.5737687864867113,ACTION_SINGULARITY,中仓,奇点反转(反手做多),继续持多
2025-10-16 20:00:00,BEARISH_SINGULARITY,0.5031505085765907,-2.779973828,0.7691370742308379,-0.107437357,0.5074044519768787,0.4868556362846069,ACTION_SINGULARITY,中仓,奇点反转(反手做多),继续持多
2025-10-17 00:00:00,BEARISH_SINGULARITY,0.5454268128901983,-1.719590274,0.7439557724201341,-0.183032793,0.6231374813400757,0.39371852801004,ACTION_NORMAL,标准仓,V7.0.5趋势,继续持多
