时间,信号类型,量能比率,价格vsEMA%,张力,Manual_Action,Final_Prediction,Final_Reason,V7.0.5通过,黄金信号
2025-10-02 08:00:00,BEARISH_SINGULARITY,0.5238269893064658,2.780200170005313,0.7787053326831479,HOLD,HOLD,默认观望,True,继续持空
2025-10-02 12:00:00,BEARISH_SINGULARITY,1.728187507,3.399764054661556,0.8188377680495513,HOLD,HOLD,高张力-避免,True,继续持空
2025-10-02 16:00:00,BEARISH_SINGULARITY,1.5769228133114217,3.7830736598385326,0.8276487727060601,HOLD,HOLD,高张力-避免,True,继续持空
2025-10-02 20:00:00,BEARISH_SINGULARITY,0.7742020968685157,3.173473711,0.81557094,HOLD,HOLD,高张力-避免,True,继续持空
2025-10-03 00:00:00,BEARISH_SINGULARITY,0.7752788697193159,2.6289196226364537,0.80620496,HOLD,HOLD,高张力-避免,True,继续持空
2025-10-03 04:00:00,BEARISH_SINGULARITY,0.773482447,1.922307162467383,0.7944862382611341,HOLD,HOLD,默认观望,True,继续持空
2025-10-03 08:00:00,BEARISH_SINGULARITY,1.1502998488343943,2.2689381381843785,0.770006404,HOLD,ACTION,V7通过-保留,True,继续持空
2025-10-03 12:00:00,BEARISH_SINGULARITY,1.5676431566364253,3.5188453753540814,0.6906620363647622,HOLD,ACTION,V7通过-保留,True,继续持空
2025-10-03 16:00:00,BEARISH_SINGULARITY,2.720007810795217,3.479611243593237,0.5514164174918461,HOLD,ACTION,V7通过-保留,True,继续持空
2025-10-03 20:00:00,BEARISH_SINGULARITY,0.4487472114253196,2.8124303645573185,0.4194355133356947,HOLD,HOLD,默认观望,True,继续持空
2025-10-04 04:00:00,OSCILLATION,0.4533318186545664,2.359213427,0.2269517151526755,HOLD,HOLD,震荡-观望,False,继续持空
2025-10-04 08:00:00,OSCILLATION,0.3837882504489875,1.865253543028218,0.17737974,HOLD,HOLD,震荡-观望,False,继续持空
2025-10-04 12:00:00,OSCILLATION,0.4464669591498293,1.547602483066689,0.1677596147333371,HOLD,HOLD,震荡-观望,False,继续持空
2025-10-04 16:00:00,OSCILLATION,0.4669951709549891,1.524451424806195,0.1756349793554783,HOLD,HOLD,震荡-观望,False,继续持空
2025-10-04 20:00:00,OSCILLATION,0.2704665053423146,1.701392069226518,0.1750330689567989,HOLD,HOLD,震荡-观望,False,继续持空
2025-10-05 00:00:00,OSCILLATION,1.4406456119510238,2.573793653728224,0.1666044122185861,HOLD,HOLD,震荡-观望,False,继续持空
2025-10-05 04:00:00,OSCILLATION,2.3173615880009613,3.021878123769868,0.1334952614213388,HOLD,HOLD,震荡-观望,False,继续持空
2025-10-05 08:00:00,OSCILLATION,1.4002070925128438,1.797185741285653,0.083834573,HOLD,HOLD,震荡-观望,False,继续持空
2025-10-05 12:00:00,OSCILLATION,0.6967672597738956,1.131232817964615,0.055260765,HOLD,HOLD,震荡-观望,False,继续持空
2025-10-05 16:00:00,OSCILLATION,0.7339238342870849,0.8652100590202574,0.026784435,HOLD,HOLD,震荡-观望,False,继续持空
2025-10-05 20:00:00,OSCILLATION,0.4610279137874591,1.4435275460867665,-0.017580204,HOLD,HOLD,震荡-观望,False,继续持空
2025-10-06 00:00:00,OSCILLATION,1.0169755936496172,1.5686426290161783,-0.095361322,HOLD,HOLD,震荡-观望,False,继续持空
2025-10-06 04:00:00,OSCILLATION,0.744024892,1.0851064521109022,-0.181749297,HOLD,HOLD,震荡-观望,False,继续持空
2025-10-06 08:00:00,OSCILLATION,0.9239220199335616,1.5902444387512076,-0.254660374,HOLD,HOLD,震荡-观望,False,继续持空
2025-10-06 16:00:00,BULLISH_SINGULARITY,1.4884326734496307,2.1220310655648333,-0.390677685,HOLD,HOLD,默认观望,False,继续持空
2025-10-06 20:00:00,BULLISH_SINGULARITY,0.7248137989961472,1.363739209093396,-0.437789108,HOLD,HOLD,默认观望,True,继续持空
2025-10-07 00:00:00,BULLISH_SINGULARITY,0.6686714772110123,0.9909296880156406,-0.45986687,HOLD,HOLD,默认观望,True,继续持空
2025-10-07 04:00:00,BULLISH_SINGULARITY,0.9097686839223856,0.410043286,-0.471241692,HOLD,ACTION,V7通过-保留,True,继续持空
2025-10-07 08:00:00,BULLISH_SINGULARITY,0.8940515484116474,0.9469983873452312,-0.478593248,REVERSE_LONG,ACTION,V7通过-保留,True,空平/反多
2025-10-07 12:00:00,BULLISH_SINGULARITY,2.431747306690877,-1.057847493,-0.507004745,REVERSE_LONG,REVERSE_LONG,反多-量能>0.85+价格<-0.5%,False,空平/反多
2025-10-07 16:00:00,BULLISH_SINGULARITY,1.7623689932981763,-1.111832562,-0.505776674,HOLD,REVERSE_LONG,反多-量能>0.85+价格<-0.5%,False,继续持多
2025-10-07 20:00:00,BULLISH_SINGULARITY,0.5729369045228989,-1.23130668,-0.535466072,HOLD,HOLD,默认观望,True,继续持多
2025-10-08 00:00:00,BULLISH_SINGULARITY,0.725324812,-1.084490136,-0.597986028,HOLD,HOLD,默认观望,True,继续持多
2025-10-08 04:00:00,BULLISH_SINGULARITY,0.7826769111610912,-0.817990058,-0.691180582,HOLD,HOLD,默认观望,True,继续持多
2025-10-08 08:00:00,BULLISH_SINGULARITY,1.010804880083144,0.2097057577361085,-0.808628571,HOLD,HOLD,高张力-避免,False,继续持多
2025-10-08 12:00:00,BULLISH_SINGULARITY,1.0628651665983582,-0.322730229,-0.955811946,HOLD,HOLD,高张力-避免,False,继续持多
2025-10-08 16:00:00,BULLISH_SINGULARITY,1.2084384978097278,0.6377486072358924,-1.070423782,HOLD,HOLD,高张力-避免,False,继续持多
2025-10-08 20:00:00,BULLISH_SINGULARITY,0.4382697702109335,0.4705671459445507,-1.182053698,HOLD,HOLD,高张力-避免,True,继续持多
2025-10-09 00:00:00,BULLISH_SINGULARITY,0.7496409177858124,-0.509291684,-1.211819867,HOLD,HOLD,高张力-避免,True,继续持多
2025-10-09 04:00:00,BULLISH_SINGULARITY,0.4687808666094385,-0.558412754,-1.177529809,HOLD,HOLD,高张力-避免,True,继续持多
2025-10-09 08:00:00,BULLISH_SINGULARITY,0.8735394094876858,0.1084109429318103,-1.126503661,HOLD,HOLD,高张力-避免,True,继续持多
2025-10-09 12:00:00,BULLISH_SINGULARITY,1.991793342497357,-1.076791976,-1.083850225,HOLD,HOLD,高张力-避免,False,继续持多
2025-10-09 16:00:00,BULLISH_SINGULARITY,1.7808844445239271,-1.119932852,-1.027349638,HOLD,HOLD,高张力-避免,False,继续持多
2025-10-09 20:00:00,BULLISH_SINGULARITY,0.7029685281033357,-0.487862779,-1.006454235,HOLD,HOLD,高张力-避免,True,继续持多
2025-10-10 00:00:00,BULLISH_SINGULARITY,0.649500634,-0.913229436,-1.06642681,HOLD,HOLD,高张力-避免,True,继续持多
2025-10-10 04:00:00,BULLISH_SINGULARITY,0.7913243256902585,-0.896701606,-1.150533325,HOLD,HOLD,高张力-避免,True,继续持多
2025-10-10 08:00:00,BULLISH_SINGULARITY,0.4807111226382789,-0.349878562,-1.259380939,HOLD,HOLD,高张力-避免,True,继续持多
2025-10-10 12:00:00,BULLISH_SINGULARITY,2.220587500178642,-2.202337558,-1.36508711,HOLD,HOLD,高张力-避免,False,继续持多
2025-10-10 16:00:00,BULLISH_SINGULARITY,2.225770172359241,-3.760062112,-1.373680971,HOLD,HOLD,高张力-避免,False,继续持多
2025-10-10 20:00:00,BULLISH_SINGULARITY,7.564454920395598,-6.345254104,-1.293266126,HOLD,HOLD,高张力-避免,False,继续持多
2025-10-11 00:00:00,BULLISH_SINGULARITY,1.985954647165604,-6.13684983,-1.119613827,HOLD,HOLD,高张力-避免,False,继续持多
2025-10-11 04:00:00,BULLISH_SINGULARITY,1.176536082615425,-7.052831248,-0.97951604,HOLD,HOLD,高张力-避免,False,继续持多
2025-10-11 08:00:00,BULLISH_SINGULARITY,0.9490983771030372,-4.962947658,-0.846765629,HOLD,HOLD,高张力-避免,True,继续持多
2025-10-11 12:00:00,BULLISH_SINGULARITY,0.5845425843928906,-4.888107977,-0.814689498,HOLD,HOLD,高张力-避免,True,继续持多
2025-10-11 16:00:00,BULLISH_SINGULARITY,0.4994960738710856,-4.921251875,-0.796586483,HOLD,HOLD,默认观望,True,继续持多
2025-10-11 20:00:00,BULLISH_SINGULARITY,0.636878998,-4.89072035,-0.780148348,HOLD,HOLD,默认观望,True,继续持多
2025-10-12 00:00:00,BULLISH_SINGULARITY,0.7517249172673295,-4.420838397,-0.76137749,HOLD,HOLD,默认观望,True,继续持多
2025-10-12 04:00:00,BULLISH_SINGULARITY,0.4244549640511518,-3.348044043,-0.746996654,HOLD,HOLD,默认观望,True,继续持多
2025-10-12 08:00:00,BULLISH_SINGULARITY,0.4351508726136527,-2.783926984,-0.746930066,HOLD,HOLD,默认观望,True,继续持多
2025-10-12 12:00:00,BULLISH_SINGULARITY,1.3191831453181384,-1.459517594,-0.725870892,HOLD,REVERSE_LONG,反多-量能>0.85+价格<-0.5%,False,继续持多
2025-10-12 16:00:00,BULLISH_SINGULARITY,0.9431674584410836,-0.419615968,-0.693044977,HOLD,ACTION,V7通过-保留,True,继续持多
2025-10-12 20:00:00,BULLISH_SINGULARITY,0.8933645906755225,0.1061254376625061,-0.642071521,HOLD,ACTION,V7通过-保留,True,继续持多
2025-10-13 00:00:00,BULLISH_SINGULARITY,0.5960744735979285,-0.012455395,-0.560083937,REVERSE_LONG,HOLD,默认观望,True,多平/反空
2025-10-13 04:00:00,BULLISH_SINGULARITY,0.492986568,0.4443491445224154,-0.440890273,HOLD,HOLD,默认观望,True,继续持空
2025-10-13 12:00:00,OSCILLATION,0.7645434662320792,-0.401658558,-0.141207981,HOLD,HOLD,震荡-观望,False,继续持空
2025-10-13 16:00:00,OSCILLATION,0.4593279401818875,0.8031895492231926,0.006198056,HOLD,HOLD,震荡-观望,False,继续持空
2025-10-14 08:00:00,BEARISH_SINGULARITY,1.1267612355125112,-2.505391613,0.3693179652819656,HOLD,REVERSE_LONG,反多-量能>0.85+价格<-0.5%,True,继续持空
2025-10-14 12:00:00,BEARISH_SINGULARITY,1.5324600014298515,-1.010694032,0.3891912048094917,REVERSE_LONG,REVERSE_LONG,反多-量能>0.85+价格<-0.5%,True,空平/反多
2025-10-14 16:00:00,BEARISH_SINGULARITY,1.5604890114646752,-1.143269089,0.3517483674698205,REVERSE_LONG,REVERSE_LONG,反多-量能>0.85+价格<-0.5%,True,多平/反空
2025-10-15 04:00:00,OSCILLATION,0.7351081662723918,-0.856412939,0.2311975600001379,HOLD,HOLD,震荡-观望,False,继续持空
2025-10-15 08:00:00,OSCILLATION,0.7992390978763306,-1.317482215,0.2255034387778418,HOLD,HOLD,震荡-观望,False,继续持空
2025-10-15 12:00:00,OSCILLATION,1.3669787593038742,-2.080349744,0.2613389385876997,HOLD,HOLD,震荡-观望,False,继续持空
2025-10-15 16:00:00,OSCILLATION,0.6845568670096801,-1.505818249,0.3224437235277709,HOLD,HOLD,震荡-观望,False,继续持空
2025-10-15 20:00:00,OSCILLATION,0.5337401703158565,-1.772909958,0.3946039514398194,HOLD,HOLD,震荡-观望,False,继续持空
2025-10-16 00:00:00,BEARISH_SINGULARITY,0.6285609449878707,-1.15115785,0.4882893940587329,HOLD,HOLD,默认观望,True,继续持空
2025-10-16 04:00:00,BEARISH_SINGULARITY,0.7442672541105334,-1.643068788,0.5812725142867247,REVERSE_LONG,HOLD,默认观望,True,空平/反多
2025-10-16 08:00:00,BEARISH_SINGULARITY,1.2519072423131905,-0.827014386,0.6636048957447869,HOLD,REVERSE_LONG,反多-量能>0.85+价格<-0.5%,True,继续持多
2025-10-16 12:00:00,BEARISH_SINGULARITY,1.8503868433506048,-3.05795662,0.7098983739396124,HOLD,REVERSE_LONG,反多-量能>0.85+价格<-0.5%,True,继续持多
2025-10-16 16:00:00,BEARISH_SINGULARITY,1.7773268113938387,-3.060609263,0.7614065754335562,HOLD,REVERSE_LONG,反多-量能>0.85+价格<-0.5%,True,继续持多
2025-10-16 20:00:00,BEARISH_SINGULARITY,0.5031505085765907,-2.779973828,0.7691370742308379,HOLD,HOLD,默认观望,True,继续持多
2025-10-17 00:00:00,BEARISH_SINGULARITY,0.5454268128901983,-1.719590274,0.7439557724201341,HOLD,HOLD,默认观望,True,继续持多
2025-10-17 04:00:00,BEARISH_SINGULARITY,1.685740458102449,-4.462314866,0.6929519530737761,HOLD,REVERSE_LONG,反多-量能>0.85+价格<-0.5%,True,继续持多
2025-10-17 08:00:00,BEARISH_SINGULARITY,2.6340680275935764,-4.013325819,0.6793922902408688,HOLD,REVERSE_LONG,反多-量能>0.85+价格<-0.5%,True,继续持多
2025-10-17 12:00:00,BEARISH_SINGULARITY,1.4645416646776606,-2.718663795,0.6314275634713848,HOLD,REVERSE_LONG,反多-量能>0.85+价格<-0.5%,True,继续持多
2025-10-17 16:00:00,BEARISH_SINGULARITY,0.7403591429583637,-2.755163982,0.5681624670156491,HOLD,HOLD,默认观望,True,继续持多
2025-10-17 20:00:00,BEARISH_SINGULARITY,0.3605870581070626,-2.518468525,0.5285702009918395,HOLD,HOLD,默认观望,True,继续持多
2025-10-18 00:00:00,BEARISH_SINGULARITY,0.5579015895941808,-1.752548388,0.5169878196428109,HOLD,HOLD,默认观望,True,继续持多
2025-10-18 04:00:00,BEARISH_SINGULARITY,0.6174394660159471,-1.926101992,0.4990512106337937,HOLD,HOLD,默认观望,True,继续持多
2025-10-18 08:00:00,BEARISH_SINGULARITY,0.4908105721726823,-1.292203692,0.5060337711487006,HOLD,HOLD,默认观望,True,继续持多
2025-10-18 12:00:00,BEARISH_SINGULARITY,0.305918337,-1.387621152,0.5278738653980685,HOLD,HOLD,默认观望,True,继续持多
2025-10-18 16:00:00,BEARISH_SINGULARITY,0.2015730930897279,-1.147239971,0.5600933539253724,HOLD,HOLD,默认观望,True,继续持多
2025-10-18 20:00:00,BEARISH_SINGULARITY,0.190228349,-0.951338545,0.5978282409416469,HOLD,HOLD,默认观望,True,继续持多
2025-10-19 00:00:00,BEARISH_SINGULARITY,0.2569182839865265,-0.785492648,0.6475768495829208,HOLD,HOLD,默认观望,True,继续持多
2025-10-19 04:00:00,BEARISH_SINGULARITY,0.307167136,-1.121841848,0.7023851147550395,HOLD,HOLD,默认观望,True,继续持多
2025-10-19 08:00:00,BEARISH_SINGULARITY,1.2111382825971575,-0.179391755,0.7498260693889942,HOLD,ACTION,V7通过-保留,True,继续持多
2025-10-19 12:00:00,BEARISH_SINGULARITY,0.8649022915716255,0.4267515960774907,0.746844004,HOLD,ACTION,V7通过-保留,True,继续持多
2025-10-19 16:00:00,BEARISH_SINGULARITY,0.5983789883136338,0.7387507616874506,0.729705497,HOLD,HOLD,默认观望,True,继续持多
2025-10-19 20:00:00,BEARISH_SINGULARITY,0.5460874204873566,0.445863855,0.7232380867973212,HOLD,HOLD,默认观望,True,继续持多
2025-10-20 00:00:00,BEARISH_SINGULARITY,1.0455365694406515,1.6574775380648392,0.7656759179598064,HOLD,ACTION,V7通过-保留,True,继续持多
2025-10-20 04:00:00,BEARISH_SINGULARITY,1.0995272271616228,2.349279987581028,0.7955143517635929,HOLD,ACTION,V7通过-保留,True,继续持多
2025-10-20 08:00:00,BEARISH_SINGULARITY,0.9432642124307166,1.993759212975743,0.8037425379037733,HOLD,HOLD,高张力-避免,True,继续持多
2025-10-20 12:00:00,BEARISH_SINGULARITY,0.8816218236144319,1.9062753,0.8326691247922094,HOLD,HOLD,高张力-避免,True,继续持多
2025-10-20 16:00:00,BEARISH_SINGULARITY,1.281484694638985,1.439387848470714,0.8732451079309187,HOLD,HOLD,高张力-避免,True,继续持多
2025-10-20 20:00:00,BEARISH_SINGULARITY,0.5303053419799716,1.0765046169710395,0.922972212,HOLD,HOLD,高张力-避免,True,继续持多
2025-10-21 00:00:00,BEARISH_SINGULARITY,0.9620624732692544,-0.244680901,0.962199506,REVERSE_LONG,HOLD,高张力-避免,True,多平/反空
2025-10-21 04:00:00,BEARISH_SINGULARITY,1.855828414,-1.027595772,1.0142265220976974,HOLD,HOLD,高张力-避免,True,继续持空
2025-10-21 08:00:00,BEARISH_SINGULARITY,1.118598662311113,-0.521048534,1.043412053555031,HOLD,HOLD,高张力-避免,True,继续持空
2025-10-21 12:00:00,BEARISH_SINGULARITY,3.307540779786577,3.5295685121396034,1.0015631858489895,HOLD,HOLD,高张力-避免,True,继续持空
2025-10-21 16:00:00,BEARISH_SINGULARITY,3.1162015490698027,1.8336522128381223,0.8038111949130666,HOLD,HOLD,高张力-避免,True,继续持空
2025-10-21 20:00:00,BEARISH_SINGULARITY,1.675823047480676,-1.213167491,0.6539013585873622,HOLD,REVERSE_LONG,反多-量能>0.85+价格<-0.5%,True,继续持空
2025-10-22 00:00:00,BEARISH_SINGULARITY,1.2510702060105623,-1.166444295,0.5664555071556913,REVERSE_LONG,REVERSE_LONG,反多-量能>0.85+价格<-0.5%,True,空平/反多
2025-10-22 04:00:00,BEARISH_SINGULARITY,0.96312289,-0.969074451,0.4586276476556469,HOLD,REVERSE_LONG,反多-量能>0.85+价格<-0.5%,True,继续持多
2025-10-22 16:00:00,OSCILLATION,0.8984818916351501,-1.047383406,0.1765491873788494,HOLD,HOLD,震荡-观望,False,继续持多
2025-10-22 20:00:00,OSCILLATION,0.8780256883803086,-1.200552414,0.1158227374693012,HOLD,HOLD,震荡-观望,False,继续持多
2025-10-23 00:00:00,OSCILLATION,0.5306615036517055,-0.412840495,0.088356722,HOLD,HOLD,震荡-观望,False,继续持多
2025-10-23 04:00:00,OSCILLATION,0.7307686115047828,0.3678712773217445,0.054277146,HOLD,HOLD,震荡-观望,False,继续持多
2025-10-23 08:00:00,OSCILLATION,0.4939459070422007,0.3194233291841079,0.009446214,HOLD,HOLD,震荡-观望,False,继续持多
2025-10-23 12:00:00,OSCILLATION,0.9568345271847232,0.8319225069279573,-0.029303803,HOLD,HOLD,震荡-观望,False,继续持多
2025-10-23 16:00:00,OSCILLATION,0.8112582238841877,0.9937919979078872,-0.06768169,REVERSE_LONG,HOLD,震荡-观望,False,多平/反空
2025-10-23 20:00:00,OSCILLATION,0.3968331029607496,0.7974647818770817,-0.099244013,HOLD,HOLD,震荡-观望,False,继续持空
2025-10-24 00:00:00,OSCILLATION,0.3565659560715067,1.021387097,-0.11479819,HOLD,HOLD,震荡-观望,False,继续持空
2025-10-24 04:00:00,OSCILLATION,0.6172299136215862,1.4293953003340445,-0.153384119,HOLD,HOLD,震荡-观望,False,继续持空
2025-10-24 08:00:00,OSCILLATION,0.4543403762511734,1.3011296430540176,-0.174495023,HOLD,HOLD,震荡-观望,False,继续持空
2025-10-24 12:00:00,OSCILLATION,1.2598958617286775,0.3358875860035754,-0.180606219,HOLD,HOLD,震荡-观望,False,继续持空
2025-10-24 16:00:00,OSCILLATION,0.3406288105007591,0.7719580358761886,-0.160789065,HOLD,HOLD,震荡-观望,False,继续持空
2025-10-24 20:00:00,OSCILLATION,0.454929951,1.0186544691942705,-0.162029,HOLD,HOLD,震荡-观望,False,继续持空
2025-10-25 00:00:00,OSCILLATION,0.2432574,0.9413725359938248,-0.182328457,HOLD,HOLD,震荡-观望,False,继续持空
2025-10-25 04:00:00,OSCILLATION,0.446781566,1.2281811263359168,-0.233526863,HOLD,HOLD,震荡-观望,False,继续持空
2025-10-25 08:00:00,OSCILLATION,0.4596858206349965,1.170729616752798,-0.299657414,HOLD,HOLD,震荡-观望,False,继续持空
2025-10-25 12:00:00,OSCILLATION,0.4374737906767873,0.9117939753908286,-0.389534955,HOLD,HOLD,震荡-观望,False,继续持空
2025-10-25 16:00:00,BULLISH_SINGULARITY,0.3549927572383025,1.0191690753026583,-0.479364089,REVERSE_LONG,HOLD,默认观望,True,黄金/多平反空
2025-10-25 20:00:00,BULLISH_SINGULARITY,0.2411298176031565,0.9398598286369134,-0.540838512,HOLD,HOLD,默认观望,True,继续持空
2025-10-26 00:00:00,BULLISH_SINGULARITY,0.4673277578538588,0.5344563188040257,-0.56209317,HOLD,HOLD,默认观望,True,继续持空
2025-10-26 04:00:00,BULLISH_SINGULARITY,0.3272045784490843,0.8617189637715246,-0.547615754,HOLD,HOLD,默认观望,True,继续持空
2025-10-26 08:00:00,BULLISH_SINGULARITY,1.447025760407173,2.0511394762448907,-0.468256772,HOLD,HOLD,默认观望,False,继续持空
2025-10-27 04:00:00,OSCILLATION,2.5116524763777908,2.7953354212535064,0.4100986469062209,HOLD,HOLD,震荡-观望,False,继续持空
2025-10-27 12:00:00,BEARISH_SINGULARITY,1.888813296641448,1.8241513003147285,0.5961265916824819,HOLD,ACTION,V7通过-保留,True,继续持空
2025-10-27 16:00:00,BEARISH_SINGULARITY,0.9437499183136332,1.625967434634534,0.6591719209459737,HOLD,ACTION,V7通过-保留,True,继续持空
2025-10-27 20:00:00,BEARISH_SINGULARITY,1.003641973378769,0.8024923886922951,0.6714283784795345,HOLD,ACTION,V7通过-保留,True,继续持空
2025-10-28 00:00:00,BEARISH_SINGULARITY,0.9648749571734409,0.5663452714793538,0.669404739,HOLD,ACTION,V7通过-保留,True,继续持空
2025-10-28 04:00:00,BEARISH_SINGULARITY,0.9589838377304196,0.7356022321412874,0.5816143088874332,HOLD,ACTION,V7通过-保留,True,继续持空
2025-10-28 08:00:00,BEARISH_SINGULARITY,0.5366878896049646,0.8000486199417691,0.4149662677437958,HOLD,HOLD,默认观望,True,继续持空
2025-10-28 20:00:00,OSCILLATION,1.2253731283745704,-0.539715923,-0.200967708,HOLD,HOLD,震荡-观望,False,继续持空
2025-10-29 00:00:00,OSCILLATION,0.7824450007836176,-0.787836283,-0.345958433,REVERSE_LONG,HOLD,震荡-观望,False,空平/反多
2025-10-29 04:00:00,BULLISH_SINGULARITY,0.7468266972334671,0.1283131116713864,-0.45295841,HOLD,HOLD,默认观望,True,继续持空
2025-10-29 08:00:00,BULLISH_SINGULARITY,0.710457317,-0.239340176,-0.560605269,HOLD,HOLD,默认观望,True,继续持空
2025-10-29 12:00:00,BULLISH_SINGULARITY,1.5502943326842384,-1.513517551,-0.63304222,HOLD,REVERSE_LONG,反多-量能>0.85+价格<-0.5%,False,继续持空
2025-10-29 16:00:00,BULLISH_SINGULARITY,2.412526157684436,-2.068873175,-0.657612524,REVERSE_LONG,REVERSE_LONG,反多-量能>0.85+价格<-0.5%,False,空平/反多
2025-10-29 20:00:00,BULLISH_SINGULARITY,0.8362479646610524,-2.37323599,-0.660711411,HOLD,ACTION,V7通过-保留,True,继续持空
2025-10-30 00:00:00,BULLISH_SINGULARITY,0.7284757617128346,-1.563568413,-0.679121582,HOLD,HOLD,默认观望,True,继续持空
2025-10-30 04:00:00,BULLISH_SINGULARITY,1.9653716394073664,-0.920791361,-0.719427254,REVERSE_LONG,REVERSE_LONG,反多-量能>0.85+价格<-0.5%,False,空平/反多
2025-10-30 08:00:00,BULLISH_SINGULARITY,0.8911687385598726,-2.165708623,-0.791548191,REVERSE_LONG,REVERSE_LONG,反多-量能>0.85+价格<-0.5%,True,空平/反多
2025-10-30 12:00:00,BULLISH_SINGULARITY,1.9323720528443569,-3.59113959,-0.880062235,HOLD,HOLD,高张力-避免,False,继续持多
2025-10-30 16:00:00,BULLISH_SINGULARITY,1.2770385558593946,-4.219461462,-0.964418354,HOLD,HOLD,高张力-避免,False,继续持多
2025-10-30 20:00:00,BULLISH_SINGULARITY,0.9489162882590424,-2.370344978,-1.048246179,HOLD,HOLD,高张力-避免,True,继续持多
2025-10-31 00:00:00,BULLISH_SINGULARITY,1.2098961013741778,-1.408720248,-1.191675565,HOLD,HOLD,高张力-避免,False,继续持多
2025-10-31 04:00:00,BULLISH_SINGULARITY,1.022805026137814,-1.094968455,-1.331425678,HOLD,HOLD,高张力-避免,False,继续持多
2025-10-31 08:00:00,BULLISH_SINGULARITY,0.6909683603076989,-0.200683466,-1.459125621,HOLD,HOLD,高张力-避免,True,继续持多
2025-10-31 12:00:00,BULLISH_SINGULARITY,1.640211460790405,-0.355651797,-1.560663675,HOLD,HOLD,高张力-避免,False,继续持多
2025-10-31 16:00:00,BULLISH_SINGULARITY,1.0015252159046524,-0.628254206,-1.598445727,HOLD,HOLD,高张力-避免,False,继续持多
2025-10-31 20:00:00,BULLISH_SINGULARITY,0.3565324683151745,-0.7497379,-1.543703869,HOLD,HOLD,高张力-避免,True,继续持多
2025-11-01 00:00:00,BULLISH_SINGULARITY,0.363758529,-0.171765482,-1.439026495,HOLD,HOLD,高张力-避免,True,继续持多
2025-11-01 04:00:00,BULLISH_SINGULARITY,0.3578896858238109,-0.282475072,-1.297261661,HOLD,HOLD,高张力-避免,True,继续持多
2025-11-01 08:00:00,BULLISH_SINGULARITY,0.3211719998604731,-0.201362365,-1.086120408,HOLD,HOLD,高张力-避免,True,继续持多
2025-11-01 12:00:00,BULLISH_SINGULARITY,0.4379618913606324,-0.040307076,-0.862048363,HOLD,HOLD,高张力-避免,True,继续持多
2025-11-01 16:00:00,BULLISH_SINGULARITY,0.361501137,-0.045210208,-0.634561681,REVERSE_LONG,HOLD,默认观望,True,多平/反空
2025-11-01 20:00:00,BULLISH_SINGULARITY,0.2674020709561994,-0.206479546,-0.443711863,HOLD,HOLD,默认观望,True,继续持空
2025-11-02 04:00:00,OSCILLATION,1.4722048956392404,0.4883027248230938,-0.209185992,HOLD,HOLD,震荡-观望,False,继续持空
2025-11-02 08:00:00,OSCILLATION,0.8059788294682005,0.6884511946759001,-0.17033268,HOLD,HOLD,震荡-观望,False,继续持空
2025-11-02 12:00:00,OSCILLATION,0.6102727114417454,-0.261585295,-0.147282376,HOLD,HOLD,震荡-观望,False,继续持空
2025-11-02 16:00:00,OSCILLATION,0.4425096180672989,-0.184785837,-0.099003847,HOLD,HOLD,震荡-观望,False,继续持空
2025-11-02 20:00:00,OSCILLATION,0.6254367641824289,0.1277361339260979,-0.098419233,HOLD,HOLD,震荡-观望,False,继续持空
2025-11-03 00:00:00,OSCILLATION,1.6474624674368918,-2.022157917,-0.056461204,REVERSE_LONG,HOLD,震荡-观望,False,空平/反多
2025-11-03 04:00:00,OSCILLATION,1.5823163317323476,-2.220107559,0.083455415,HOLD,HOLD,震荡-观望,False,继续持多
2025-11-03 08:00:00,OSCILLATION,1.4421609088513918,-1.749127052,0.1861458556735533,HOLD,HOLD,震荡-观望,False,继续持多
2025-11-04 08:00:00,OSCILLATION,1.655675133963417,-3.121502703,-0.056696158,HOLD,HOLD,震荡-观望,False,继续持多
2025-11-04 12:00:00,OSCILLATION,2.1079967312178853,-4.004088914,-0.170787088,HOLD,REVERSE_LONG,震荡-极端超卖,False,继续持多
2025-11-04 16:00:00,OSCILLATION,3.251423858238802,-5.89306864,-0.261220038,HOLD,REVERSE_LONG,震荡-极端超卖,False,继续持多
2025-11-04 20:00:00,OSCILLATION,2.615300462547725,-4.545081004,-0.299093913,HOLD,REVERSE_LONG,震荡-极端超卖,False,继续持多
2025-11-05 00:00:00,BULLISH_SINGULARITY,2.134093529916885,-3.587278611,-0.374925616,HOLD,REVERSE_LONG,反多-量能>0.85+价格<-0.5%,False,继续持多
2025-11-05 04:00:00,BULLISH_SINGULARITY,0.8713904498771712,-3.3745741,-0.46292152,REVERSE_LONG,REVERSE_LONG,反多-量能>0.85+价格<-0.5%,True,黄金/空平反多
2025-11-05 08:00:00,BULLISH_SINGULARITY,0.6521208305330114,-2.996099418,-0.52637952,HOLD,HOLD,默认观望,True,继续持多
2025-11-05 12:00:00,BULLISH_SINGULARITY,1.136897806313319,-1.287133095,-0.562987084,HOLD,REVERSE_LONG,反多-量能>0.85+价格<-0.5%,False,继续持多
2025-11-05 16:00:00,BULLISH_SINGULARITY,0.9577618031042772,-0.924544448,-0.591028325,HOLD,REVERSE_LONG,反多-量能>0.85+价格<-0.5%,False,继续持多
